gameId,gameDateTimeEst,teamId,opponentTeamId,win,Min,PTS,FGA,FGM,FGP,TPA,TPM,TPP,FTA,FTM,FTP,AST,TOV,OREB,BLK,STL,PF,DREB,Opp_PTS,Opp_FGA,Opp_FGM,Opp_FGP,Opp_TPA,Opp_TPM,Opp_TPP,Opp_FTA,Opp_FTM,Opp_FTP,Opp_AST,Opp_TOV,Opp_BLK,Opp_STL,Opp_PF,Opp_OREB,Opp_DREB,Poss,Opp_Poss,eFG,TS,AST_Per,TOV_Rat,OREB_Per,Opp_eFG,BLK_Rat,STL_Rat,PF_Rat,Opp_TOV_Rat,DREB_Per,off_eff,def_eff,net_eff,off_rat,def_rat,net_rat
22200450,2022-12-18 20:00:00+00:00,1610612766,1610612743,0,240.0,115,96.0,41.0,0.427,38.0,12.0,0.316,23.0,21.0,0.913,26.0,11.0,12.0,7.0,7.0,26.0,36.0,119,94,43,0.457,33,11,0.333,34,22,0.647,33,14,3,6,17,15,40,105.12,107.96000000000001,0.49,0.542,0.634,10.464,0.231,0.516,6.484,6.484,24.083,12.968,0.706,109.399,110.226,-0.827,100.286,102.378,202.664
22200449,2022-12-18 19:00:00+00:00,1610612741,1610612750,0,240.0,126,88.0,46.0,0.523,38.0,16.0,0.421,24.0,18.0,0.75,31.0,11.0,6.0,1.0,6.0,16.0,24.0,150,87,57,0.655,43,23,0.535,16,13,0.813,38,13,5,5,21,4,35,103.56,103.04,0.614,0.639,0.674,10.622,0.146,0.787,0.97,5.823,15.528,12.616,0.857,121.669,145.575,-23.906,108.841,74.353,183.193
22200449,2022-12-18 19:00:00+00:00,1610612750,1610612741,1,240.0,150,87.0,57.0,0.655,43.0,23.0,0.535,16.0,13.0,0.813,38.0,13.0,4.0,5.0,5.0,21.0,35.0,126,88,46,0.523,38,16,0.421,24,18,0.75,31,11,1,6,16,6,24,103.04,103.56,0.787,0.798,0.667,12.616,0.143,0.614,4.828,4.828,20.278,10.622,0.854,145.575,121.669,23.906,121.935,87.66,209.595
22200448,2022-12-18 18:00:00+00:00,1610612744,1610612761,1,240.0,126,81.0,43.0,0.531,39.0,18.0,0.462,26.0,22.0,0.846,31.0,17.0,12.0,2.0,6.0,21.0,29.0,110,95,40,0.421,33,13,0.394,22,17,0.773,21,14,2,6,22,18,25,97.44,100.68,0.642,0.682,0.721,17.447,0.324,0.489,1.986,5.959,20.858,13.905,0.617,129.31,109.257,20.053,113.785,84.583,198.368
22200447,2022-12-18 18:00:00+00:00,1610612751,1610612765,1,240.0,124,80.0,44.0,0.55,29.0,15.0,0.517,23.0,21.0,0.913,26.0,13.0,4.0,8.0,5.0,24.0,31.0,121,88,42,0.477,30,8,0.267,34,29,0.853,20,9,2,9,19,11,30,99.12,100.96000000000001,0.644,0.688,0.591,13.115,0.118,0.523,7.924,4.952,23.772,8.914,0.738,125.101,119.849,5.251,105.096,100.055,205.151
22200448,2022-12-18 18:00:00+00:00,1610612761,1610612744,0,240.0,110,95.0,40.0,0.421,33.0,13.0,0.394,22.0,17.0,0.773,21.0,14.0,18.0,2.0,6.0,22.0,25.0,126,81,43,0.531,39,18,0.462,26,22,0.846,31,17,2,6,21,12,29,100.68,97.44,0.489,0.525,0.525,13.905,0.383,0.642,2.053,6.158,22.578,17.447,0.676,109.257,129.31,-20.053,97.62,82.818,180.439
22200447,2022-12-18 18:00:00+00:00,1610612765,1610612751,0,240.0,121,88.0,42.0,0.477,30.0,8.0,0.267,34.0,29.0,0.853,20.0,9.0,11.0,2.0,9.0,19.0,30.0,124,80,44,0.55,29,15,0.517,23,21,0.913,26,13,8,5,24,4,31,100.96000000000001,99.12,0.523,0.588,0.476,8.914,0.262,0.644,2.018,9.08,19.169,13.115,0.882,119.849,125.101,-5.251,103.65,89.793,193.443
22200446,2022-12-18 17:00:00+00:00,1610612752,1610612754,1,240.0,109,83.0,39.0,0.47,26.0,8.0,0.308,30.0,23.0,0.767,13.0,16.0,14.0,9.0,7.0,21.0,35.0,106,90,39,0.433,38,13,0.342,23,15,0.652,20,15,3,5,28,12,32,98.2,103.12,0.518,0.567,0.333,16.293,0.304,0.506,8.728,6.788,20.365,14.546,0.745,110.998,102.793,8.205,89.324,116.884,206.208
22200446,2022-12-18 17:00:00+00:00,1610612754,1610612752,0,240.0,106,90.0,39.0,0.433,38.0,13.0,0.342,23.0,15.0,0.652,20.0,15.0,12.0,3.0,5.0,28.0,32.0,109,83,39,0.47,26,8,0.308,30,23,0.767,13,16,9,7,21,14,35,103.12,98.2,0.506,0.529,0.513,14.546,0.255,0.518,3.055,5.092,28.513,16.293,0.696,102.793,110.998,-8.205,92.284,86.464,178.748
22200445,2022-12-18 15:00:00+00:00,1610612738,1610612753,0,240.0,92,89.0,31.0,0.348,47.0,12.0,0.255,21.0,18.0,0.857,22.0,17.0,11.0,7.0,7.0,17.0,43.0,95,86,33,0.384,29,12,0.414,19,17,0.895,20,13,3,9,18,6,40,104.24,101.36,0.416,0.468,0.71,16.309,0.216,0.453,6.906,6.906,16.772,12.826,0.878,88.258,93.725,-5.467,87.882,114.455,202.337
22200445,2022-12-18 15:00:00+00:00,1610612753,1610612738,1,240.0,95,86.0,33.0,0.384,29.0,12.0,0.414,19.0,17.0,0.895,20.0,13.0,6.0,3.0,9.0,18.0,40.0,92,89,31,0.348,47,12,0.255,21,18,0.857,22,17,7,7,17,11,43,101.36,104.24,0.453,0.503,0.606,12.826,0.122,0.416,2.878,8.634,17.268,16.309,0.784,93.725,88.258,5.467,87.591,107.123,194.714
22200444,2022-12-17 21:00:00+00:00,1610612740,1610612756,0,240.0,114,77.0,45.0,0.584,30.0,14.0,0.467,13.0,10.0,0.769,27.0,17.0,4.0,5.0,2.0,27.0,32.0,118,83,39,0.47,41,15,0.366,35,25,0.714,23,8,3,6,13,10,25,95.72,96.4,0.675,0.689,0.6,17.76,0.138,0.56,5.187,2.075,28.008,8.299,0.762,119.097,122.407,-3.309,103.998,77.564,181.563
22200444,2022-12-17 21:00:00+00:00,1610612756,1610612740,1,240.0,118,83.0,39.0,0.47,41.0,15.0,0.366,35.0,25.0,0.714,23.0,8.0,10.0,3.0,6.0,13.0,25.0,114,77,45,0.584,30,14,0.467,13,10,0.769,27,17,5,2,27,4,32,96.4,95.72,0.56,0.6,0.59,8.299,0.238,0.675,3.134,6.268,13.581,17.76,0.862,122.407,119.097,3.309,110.624,95.038,205.662
22200440,2022-12-17 20:00:00+00:00,1610612739,1610612742,1,265.0,100,94.0,40.0,0.426,36.0,7.0,0.194,22.0,13.0,0.591,23.0,13.0,9.0,5.0,6.0,24.0,42.0,99,88,36,0.409,49,15,0.306,19,12,0.632,19,12,6,5,20,5,40,107.68,103.36,0.463,0.482,0.575,12.073,0.184,0.494,4.837,5.805,23.22,11.61,0.894,92.868,95.782,-2.914,89.735,96.047,185.782
22200440,2022-12-17 20:00:00+00:00,1610612742,1610612739,0,265.0,99,88.0,36.0,0.409,49.0,15.0,0.306,19.0,12.0,0.632,19.0,12.0,5.0,6.0,5.0,20.0,40.0,100,94,40,0.426,36,7,0.194,22,13,0.591,23,13,5,6,24,9,42,103.36,107.68,0.494,0.514,0.528,11.61,0.106,0.463,5.572,4.643,18.574,12.073,0.816,95.782,92.868,2.914,88.737,99.482,188.219
22200441,2022-12-17 20:00:00+00:00,1610612745,1610612757,0,240.0,95,90.0,36.0,0.4,29.0,3.0,0.103,29.0,20.0,0.69,19.0,17.0,18.0,6.0,7.0,18.0,33.0,107,85,40,0.471,36,13,0.361,19,14,0.737,20,14,4,8,20,10,26,101.76,97.36,0.417,0.462,0.528,16.706,0.409,0.547,6.163,7.19,18.488,14.38,0.767,93.357,109.901,-16.544,89.591,106.194,195.784
22200442,2022-12-17 20:00:00+00:00,1610612749,1610612762,1,240.0,123,90.0,48.0,0.533,38.0,18.0,0.474,11.0,9.0,0.818,30.0,15.0,15.0,3.0,5.0,13.0,39.0,97,86,39,0.453,47,16,0.34,6,3,0.5,24,14,2,5,13,7,22,94.84,95.64,0.633,0.648,0.625,15.816,0.405,0.547,3.137,5.228,13.593,14.638,0.848,129.692,101.422,28.27,113.358,93.345,206.703
22200441,2022-12-17 20:00:00+00:00,1610612757,1610612745,1,240.0,107,85.0,40.0,0.471,36.0,13.0,0.361,19.0,14.0,0.737,20.0,14.0,10.0,4.0,8.0,20.0,26.0,95,90,36,0.4,29,3,0.103,29,20,0.69,19,17,6,7,18,18,33,97.36,101.76,0.547,0.573,0.5,14.38,0.233,0.417,3.931,7.862,19.654,16.706,0.591,109.901,93.357,16.544,95.268,105.984,201.251
22200443,2022-12-17 20:00:00+00:00,1610612760,1610612763,1,240.0,115,92.0,38.0,0.413,45.0,19.0,0.422,31.0,20.0,0.645,29.0,10.0,9.0,0.0,7.0,25.0,44.0,109,90,34,0.378,45,12,0.267,37,29,0.784,15,10,5,5,20,10,43,106.64,106.28,0.516,0.544,0.763,9.377,0.173,0.444,0.0,6.586,23.523,9.409,0.815,107.839,102.559,5.28,105.886,77.256,183.142
22200442,2022-12-17 20:00:00+00:00,1610612762,1610612749,0,240.0,97,86.0,39.0,0.453,47.0,16.0,0.34,6.0,3.0,0.5,24.0,14.0,7.0,2.0,5.0,13.0,22.0,123,90,48,0.533,38,18,0.474,11,9,0.818,30,15,3,5,13,15,39,95.64,94.84,0.547,0.547,0.615,14.638,0.152,0.633,2.109,5.272,13.707,15.816,0.595,101.422,129.692,-28.27,94.237,83.606,177.844
22200443,2022-12-17 20:00:00+00:00,1610612763,1610612760,0,240.0,109,90.0,34.0,0.378,45.0,12.0,0.267,37.0,29.0,0.784,15.0,10.0,10.0,5.0,5.0,20.0,43.0,115,92,38,0.413,45,19,0.422,31,20,0.645,29,10,0,7,25,9,44,106.28,106.64,0.444,0.513,0.441,9.409,0.185,0.516,4.689,4.689,18.755,9.377,0.827,102.559,107.839,-5.28,90.514,89.898,180.412
22200439,2022-12-17 17:00:00+00:00,1610612748,1610612759,1,240.0,111,82.0,42.0,0.512,30.0,11.0,0.367,23.0,16.0,0.696,25.0,14.0,8.0,3.0,14.0,27.0,32.0,101,77,33,0.429,27,10,0.37,33,25,0.758,29,17,3,8,19,7,31,98.12,101.52,0.579,0.602,0.595,14.268,0.205,0.494,2.955,13.79,26.596,16.745,0.821,113.127,99.488,13.639,100.38,113.087,213.467
22200439,2022-12-17 17:00:00+00:00,1610612759,1610612748,0,240.0,101,77.0,33.0,0.429,27.0,10.0,0.37,33.0,25.0,0.758,29.0,17.0,7.0,3.0,8.0,19.0,31.0,111,82,42,0.512,30,11,0.367,23,16,0.696,25,14,3,14,27,8,32,101.52,98.12,0.494,0.552,0.879,16.745,0.179,0.579,3.057,8.153,19.364,14.268,0.795,99.488,113.127,-13.639,99.464,94.078,193.542
22200438,2022-12-17 16:00:00+00:00,1610612746,1610612764,1,240.0,102,86.0,37.0,0.43,29.0,12.0,0.414,26.0,16.0,0.615,19.0,14.0,12.0,5.0,6.0,16.0,37.0,93,84,36,0.429,25,9,0.36,13,12,0.923,20,16,2,10,21,7,35,99.44,98.72,0.5,0.523,0.514,14.079,0.255,0.482,5.065,6.078,16.207,16.207,0.841,102.574,94.206,8.369,92.203,106.403,198.605
22200438,2022-12-17 16:00:00+00:00,1610612764,1610612746,0,240.0,93,84.0,36.0,0.429,25.0,9.0,0.36,13.0,12.0,0.923,20.0,16.0,7.0,2.0,10.0,21.0,35.0,102,86,37,0.43,29,12,0.414,26,16,0.615,19,14,5,6,16,12,37,98.72,99.44,0.482,0.518,0.556,16.207,0.159,0.5,2.011,10.056,21.118,14.079,0.745,94.206,102.574,-8.369,86.426,96.748,183.173
22200437,2022-12-16 22:00:00+00:00,1610612743,1610612747,0,240.0,108,81.0,39.0,0.481,27.0,9.0,0.333,28.0,21.0,0.75,25.0,19.0,9.0,4.0,7.0,17.0,30.0,126,91,48,0.527,33,12,0.364,24,18,0.75,29,15,4,11,21,11,34,103.32,105.56,0.537,0.579,0.641,18.389,0.209,0.593,3.789,6.631,16.105,14.21,0.732,104.53,119.363,-14.834,95.487,93.665,189.152
22200437,2022-12-16 22:00:00+00:00,1610612747,1610612743,1,240.0,126,91.0,48.0,0.527,33.0,12.0,0.364,24.0,18.0,0.75,29.0,15.0,11.0,4.0,11.0,21.0,34.0,108,81,39,0.481,27,9,0.333,28,21,0.75,25,19,4,7,17,9,30,105.56,103.32,0.593,0.62,0.604,14.21,0.268,0.537,3.871,10.647,20.325,18.389,0.791,119.363,104.53,14.834,104.939,110.02,214.959
22200436,2022-12-16 20:30:00+00:00,1610612742,1610612757,1,240.0,130,81.0,45.0,0.556,43.0,18.0,0.419,26.0,22.0,0.846,25.0,13.0,3.0,5.0,4.0,19.0,37.0,110,89,39,0.438,37,13,0.351,25,19,0.76,21,12,2,4,22,10,32,102.44,102.0,0.667,0.703,0.556,12.69,0.086,0.511,4.902,3.922,18.627,11.765,0.787,126.904,107.843,19.06,105.052,91.216,196.268
22200436,2022-12-16 20:30:00+00:00,1610612757,1610612742,0,240.0,110,89.0,39.0,0.438,37.0,13.0,0.351,25.0,19.0,0.76,21.0,12.0,10.0,2.0,4.0,22.0,32.0,130,81,45,0.556,43,18,0.419,26,22,0.846,25,13,5,4,19,3,37,102.0,102.44,0.511,0.55,0.538,11.765,0.213,0.667,1.952,3.905,21.476,12.69,0.914,107.843,126.904,-19.06,95.834,73.915,169.749
22200434,2022-12-16 20:00:00+00:00,1610612741,1610612752,0,240.0,91,77.0,36.0,0.468,30.0,12.0,0.4,8.0,7.0,0.875,26.0,20.0,2.0,2.0,3.0,25.0,37.0,114,92,37,0.402,44,17,0.386,32,23,0.719,19,12,2,13,13,15,35,98.52,103.08,0.545,0.565,0.722,20.3,0.054,0.495,1.94,2.91,24.253,11.641,0.712,92.367,110.594,-18.227,90.445,73.442,163.887
22200435,2022-12-16 20:00:00+00:00,1610612750,1610612760,1,240.0,112,87.0,43.0,0.494,25.0,12.0,0.48,25.0,14.0,0.56,23.0,16.0,11.0,6.0,16.0,18.0,32.0,110,88,41,0.466,37,11,0.297,21,17,0.81,29,22,4,7,21,9,36,103.0,110.24,0.563,0.571,0.535,15.534,0.234,0.528,5.443,14.514,16.328,19.956,0.78,108.738,99.782,8.956,96.241,131.235,227.475
22200434,2022-12-16 20:00:00+00:00,1610612752,1610612741,1,240.0,114,92.0,37.0,0.402,44.0,17.0,0.386,32.0,23.0,0.719,19.0,12.0,15.0,2.0,13.0,13.0,35.0,91,77,36,0.468,30,12,0.4,8,7,0.875,26,20,2,3,25,2,37,103.08,98.52,0.495,0.537,0.514,11.641,0.288,0.545,2.03,13.195,13.195,20.3,0.946,110.594,92.367,18.227,96.912,117.908,214.82
22200435,2022-12-16 20:00:00+00:00,1610612760,1610612750,0,240.0,110,88.0,41.0,0.466,37.0,11.0,0.297,21.0,17.0,0.81,29.0,22.0,9.0,4.0,7.0,21.0,36.0,112,87,43,0.494,25,12,0.48,25,14,0.56,23,16,6,16,18,11,32,110.24,103.0,0.528,0.566,0.707,19.956,0.22,0.563,3.883,6.796,20.388,15.534,0.766,99.782,108.738,-8.956,96.16,95.142,191.303
22200430,2022-12-16 19:30:00+00:00,1610612738,1610612753,0,240.0,109,84.0,35.0,0.417,46.0,11.0,0.239,34.0,28.0,0.824,17.0,14.0,10.0,12.0,9.0,21.0,28.0,117,91,42,0.462,33,9,0.273,28,24,0.857,19,18,1,7,26,15,38,102.96000000000001,106.32,0.482,0.551,0.486,13.598,0.208,0.511,11.287,8.465,19.752,16.93,0.651,105.866,110.045,-4.179,90.033,133.535,223.567
22200431,2022-12-16 19:30:00+00:00,1610612739,1610612754,1,240.0,118,76.0,38.0,0.5,31.0,14.0,0.452,32.0,28.0,0.875,23.0,10.0,6.0,2.0,6.0,15.0,28.0,112,80,42,0.525,36,11,0.306,19,17,0.895,34,10,4,6,22,5,28,94.08,93.36,0.592,0.655,0.605,10.629,0.176,0.594,2.142,6.427,16.067,10.711,0.848,125.425,119.966,5.459,107.354,83.853,191.207
22200432,2022-12-16 19:30:00+00:00,1610612744,1610612755,0,240.0,106,94.0,39.0,0.415,43.0,17.0,0.395,13.0,11.0,0.846,31.0,17.0,13.0,6.0,8.0,21.0,35.0,118,85,39,0.459,38,15,0.395,31,25,0.806,23,15,5,11,13,11,38,103.72,102.64,0.505,0.531,0.795,16.39,0.255,0.547,5.846,7.794,20.46,14.614,0.761,102.198,114.965,-12.767,99.941,105.641,205.582
22200433,2022-12-16 19:30:00+00:00,1610612751,1610612761,1,240.0,119,76.0,46.0,0.605,26.0,9.0,0.346,23.0,18.0,0.783,22.0,15.0,4.0,6.0,5.0,25.0,33.0,116,84,41,0.488,24,9,0.375,29,25,0.862,17,9,1,5,19,7,25,97.12,98.76,0.664,0.691,0.478,15.445,0.138,0.542,6.075,5.063,25.314,9.113,0.825,122.529,117.456,5.072,101.232,92.534,193.766
22200430,2022-12-16 19:30:00+00:00,1610612753,1610612738,1,240.0,117,91.0,42.0,0.462,33.0,9.0,0.273,28.0,24.0,0.857,19.0,18.0,15.0,1.0,7.0,26.0,38.0,109,84,35,0.417,46,11,0.239,34,28,0.824,17,14,12,9,21,10,28,106.32,102.96000000000001,0.511,0.566,0.452,16.93,0.349,0.482,0.971,6.799,25.253,13.598,0.792,110.045,105.866,4.179,94.186,83.314,177.5
22200431,2022-12-16 19:30:00+00:00,1610612754,1610612739,0,240.0,112,80.0,42.0,0.525,36.0,11.0,0.306,19.0,17.0,0.895,34.0,10.0,5.0,4.0,6.0,22.0,28.0,118,76,38,0.5,31,14,0.452,32,28,0.875,23,10,2,6,15,6,28,93.36,94.08,0.594,0.634,0.81,10.711,0.152,0.592,4.252,6.378,23.384,10.629,0.824,119.966,125.425,-5.459,111.967,88.513,200.479
22200432,2022-12-16 19:30:00+00:00,1610612755,1610612744,1,240.0,118,85.0,39.0,0.459,38.0,15.0,0.395,31.0,25.0,0.806,23.0,15.0,11.0,5.0,11.0,13.0,38.0,106,94,39,0.415,43,17,0.395,13,11,0.846,31,17,6,8,21,13,35,102.64,103.72,0.547,0.598,0.59,14.614,0.239,0.505,4.821,10.605,12.534,16.39,0.745,114.965,102.198,12.767,99.321,118.53,217.851
22200433,2022-12-16 19:30:00+00:00,1610612761,1610612751,0,240.0,116,84.0,41.0,0.488,24.0,9.0,0.375,29.0,25.0,0.862,17.0,9.0,7.0,1.0,5.0,19.0,25.0,119,76,46,0.605,26,9,0.346,23,18,0.783,22,15,6,5,25,4,33,98.76,97.12,0.542,0.599,0.415,9.113,0.175,0.664,1.03,5.148,19.563,15.445,0.862,117.456,122.529,-5.072,99.068,76.649,175.716
22200428,2022-12-16 19:00:00+00:00,1610612737,1610612766,1,240.0,125,75.0,41.0,0.547,29.0,15.0,0.517,34.0,28.0,0.824,25.0,14.0,4.0,5.0,3.0,22.0,37.0,106,98,39,0.398,43,15,0.349,19,13,0.684,26,13,5,8,25,15,28,99.96000000000001,104.36,0.647,0.695,0.61,14.006,0.125,0.474,4.791,2.875,21.081,12.457,0.712,125.05,101.571,23.479,105.49,88.597,194.087
22200429,2022-12-16 19:00:00+00:00,1610612758,1610612765,1,240.0,122,82.0,43.0,0.524,31.0,12.0,0.387,29.0,24.0,0.828,30.0,14.0,4.0,1.0,8.0,25.0,29.0,113,85,39,0.459,29,10,0.345,31,25,0.806,22,17,1,7,26,14,32,104.76,101.64,0.598,0.644,0.698,13.364,0.111,0.518,0.984,7.871,24.597,16.726,0.674,116.457,111.177,5.28,103.524,86.427,189.951
22200429,2022-12-16 19:00:00+00:00,1610612765,1610612758,0,240.0,113,85.0,39.0,0.459,29.0,10.0,0.345,31.0,25.0,0.806,22.0,17.0,14.0,1.0,7.0,26.0,32.0,122,82,43,0.524,31,12,0.387,29,24,0.828,30,14,1,8,25,4,29,101.64,104.76,0.518,0.573,0.564,16.726,0.326,0.598,0.955,6.682,24.819,13.364,0.889,111.177,116.457,-5.28,97.639,78.658,176.298
22200428,2022-12-16 19:00:00+00:00,1610612766,1610612737,0,240.0,106,98.0,39.0,0.398,43.0,15.0,0.349,19.0,13.0,0.684,26.0,13.0,15.0,5.0,8.0,25.0,28.0,125,75,41,0.547,29,15,0.517,34,28,0.824,25,14,5,3,22,4,37,104.36,99.96000000000001,0.474,0.498,0.667,12.457,0.288,0.647,5.002,8.003,25.01,14.006,0.875,101.571,125.05,-23.479,97.942,97.952,195.895
22200427,2022-12-15 22:30:00+00:00,1610612746,1610612756,0,240.0,95,90.0,34.0,0.378,33.0,12.0,0.364,21.0,15.0,0.714,21.0,18.0,21.0,3.0,4.0,18.0,31.0,111,95,44,0.463,32,9,0.281,18,14,0.778,27,9,8,8,18,15,38,96.24,96.92,0.444,0.479,0.618,18.703,0.356,0.511,3.095,4.127,18.572,9.286,0.674,98.712,114.527,-15.816,91.232,79.988,171.22
22200427,2022-12-15 22:30:00+00:00,1610612756,1610612746,1,240.0,111,95.0,44.0,0.463,32.0,9.0,0.281,18.0,14.0,0.778,27.0,9.0,15.0,8.0,8.0,18.0,38.0,95,90,34,0.378,33,12,0.364,21,15,0.714,21,18,3,4,18,21,31,96.92,96.24,0.511,0.539,0.614,9.286,0.326,0.444,8.313,8.313,18.703,18.703,0.644,114.527,98.712,15.816,107.127,127.001,234.128
22200426,2022-12-15 21:00:00+00:00,1610612740,1610612762,0,265.0,129,99.0,47.0,0.475,30.0,12.0,0.4,28.0,23.0,0.821,24.0,18.0,19.0,6.0,8.0,30.0,30.0,132,92,42,0.457,47,18,0.383,37,30,0.811,24,16,6,8,25,11,33,110.32,113.28,0.535,0.579,0.511,16.316,0.365,0.554,5.297,7.062,26.483,14.124,0.732,116.933,116.525,0.407,99.146,98.003,197.149
22200426,2022-12-15 21:00:00+00:00,1610612762,1610612740,1,265.0,132,92.0,42.0,0.457,47.0,18.0,0.383,37.0,30.0,0.811,24.0,16.0,11.0,6.0,8.0,25.0,33.0,129,99,47,0.475,30,12,0.4,28,23,0.821,24,18,6,8,30,19,30,113.28,110.32,0.554,0.61,0.571,14.124,0.268,0.535,5.439,7.252,22.661,16.316,0.635,116.525,116.933,-0.407,101.33,102.351,203.681
22200424,2022-12-15 20:00:00+00:00,1610612745,1610612748,0,240.0,108,94.0,44.0,0.468,33.0,9.0,0.273,17.0,11.0,0.647,22.0,15.0,18.0,4.0,10.0,19.0,33.0,111,88,39,0.443,47,16,0.34,23,17,0.739,21,14,6,10,19,14,26,98.48,98.12,0.516,0.532,0.5,15.232,0.409,0.534,4.077,10.192,19.364,14.268,0.702,109.667,113.127,-3.46,98.394,104.544,202.938
22200424,2022-12-15 20:00:00+00:00,1610612748,1610612745,1,240.0,111,88.0,39.0,0.443,47.0,16.0,0.34,23.0,17.0,0.739,21.0,14.0,14.0,6.0,10.0,19.0,26.0,108,94,44,0.468,33,9,0.273,17,11,0.647,22,15,4,10,19,18,33,98.12,98.48,0.534,0.566,0.538,14.268,0.298,0.516,6.093,10.154,19.293,15.232,0.591,113.127,109.667,3.46,98.33,113.465,211.795
22200425,2022-12-15 20:00:00+00:00,1610612749,1610612763,0,240.0,101,94.0,35.0,0.372,50.0,13.0,0.26,27.0,18.0,0.667,22.0,9.0,11.0,1.0,5.0,18.0,28.0,142,102,56,0.549,32,12,0.375,23,18,0.783,30,8,7,5,19,14,42,103.88,106.12,0.441,0.477,0.629,8.664,0.208,0.608,0.942,4.712,16.962,7.539,0.667,97.228,133.811,-36.583,97.675,67.179,164.853
22200425,2022-12-15 20:00:00+00:00,1610612763,1610612749,1,240.0,142,102.0,56.0,0.549,32.0,12.0,0.375,23.0,18.0,0.783,30.0,8.0,14.0,7.0,5.0,19.0,42.0,101,94,35,0.372,50,13,0.26,27,18,0.667,22,9,1,5,18,11,28,106.12,103.88,0.608,0.633,0.536,7.539,0.333,0.441,6.739,4.813,18.29,8.664,0.792,133.811,97.228,36.583,119.427,102.314,221.741
22200423,2022-12-14 22:00:00+00:00,1610612746,1610612750,1,240.0,99,89.0,34.0,0.382,46.0,14.0,0.304,21.0,17.0,0.81,21.0,15.0,14.0,2.0,8.0,21.0,38.0,88,74,31,0.419,22,4,0.182,30,22,0.733,15,17,4,9,20,7,36,99.24,97.2,0.461,0.504,0.618,15.115,0.28,0.446,2.058,8.23,21.605,17.49,0.844,99.758,90.535,9.223,92.61,100.265,192.875
22200423,2022-12-14 22:00:00+00:00,1610612750,1610612746,0,240.0,88,74.0,31.0,0.419,22.0,4.0,0.182,30.0,22.0,0.733,15.0,17.0,7.0,4.0,9.0,20.0,36.0,99,89,34,0.382,46,14,0.304,21,17,0.81,21,15,2,8,21,14,38,97.2,99.24,0.446,0.505,0.484,17.49,0.156,0.461,4.031,9.069,20.153,15.115,0.72,90.535,99.758,-9.223,80.433,106.194,186.627
22200421,2022-12-14 21:00:00+00:00,1610612739,1610612742,1,240.0,105,78.0,41.0,0.526,24.0,8.0,0.333,19.0,15.0,0.789,26.0,9.0,5.0,2.0,5.0,20.0,38.0,90,74,29,0.392,38,13,0.342,26,19,0.731,17,13,3,2,15,6,27,90.36,92.44,0.577,0.608,0.634,9.96,0.156,0.48,2.164,5.409,21.636,14.063,0.864,116.202,97.36,18.841,105.841,87.509,193.351
22200421,2022-12-14 21:00:00+00:00,1610612742,1610612739,0,240.0,90,74.0,29.0,0.392,38.0,13.0,0.342,26.0,19.0,0.731,17.0,13.0,6.0,3.0,2.0,15.0,27.0,105,78,41,0.526,24,8,0.333,19,15,0.789,26,9,2,5,20,5,38,92.44,90.36,0.48,0.527,0.586,14.063,0.136,0.577,3.32,2.213,16.6,9.96,0.844,97.36,116.202,-18.841,88.605,76.998,165.603
22200422,2022-12-14 21:00:00+00:00,1610612743,1610612764,1,240.0,141,83.0,54.0,0.651,16.0,4.0,0.25,35.0,29.0,0.829,31.0,19.0,7.0,7.0,8.0,17.0,38.0,128,91,48,0.527,39,19,0.487,23,13,0.565,40,14,5,10,28,4,20,110.4,111.12,0.675,0.716,0.574,17.21,0.259,0.632,6.299,7.199,15.299,12.599,0.905,127.717,115.191,12.527,109.77,105.458,215.228
22200422,2022-12-14 21:00:00+00:00,1610612764,1610612743,0,240.0,128,91.0,48.0,0.527,39.0,19.0,0.487,23.0,13.0,0.565,40.0,14.0,4.0,5.0,10.0,28.0,20.0,141,83,54,0.651,16,4,0.25,35,29,0.829,31,19,7,8,17,7,38,111.12,110.4,0.632,0.633,0.833,12.599,0.095,0.675,4.529,9.058,25.362,17.21,0.741,115.191,127.717,-12.527,109.616,99.584,209.2
22200419,2022-12-14 20:00:00+00:00,1610612748,1610612760,1,240.0,110,86.0,37.0,0.43,56.0,24.0,0.429,15.0,12.0,0.8,25.0,14.0,7.0,1.0,9.0,21.0,32.0,108,82,41,0.5,24,9,0.375,23,17,0.739,26,14,4,7,16,7,37,99.6,99.12,0.57,0.594,0.676,14.056,0.159,0.555,1.009,9.08,21.186,14.124,0.821,110.442,108.959,1.483,100.378,88.273,188.651
22200420,2022-12-14 20:00:00+00:00,1610612757,1610612759,1,240.0,128,81.0,49.0,0.605,40.0,18.0,0.45,17.0,12.0,0.706,26.0,17.0,5.0,3.0,5.0,20.0,35.0,112,97,45,0.464,29,11,0.379,19,11,0.579,23,11,3,9,16,14,26,100.48,102.36,0.716,0.723,0.531,16.919,0.161,0.521,2.931,4.885,19.539,10.746,0.714,127.389,109.418,17.971,107.035,82.436,189.47
22200420,2022-12-14 20:00:00+00:00,1610612759,1610612757,0,240.0,112,97.0,45.0,0.464,29.0,11.0,0.379,19.0,11.0,0.579,23.0,11.0,14.0,3.0,9.0,16.0,26.0,128,81,49,0.605,40,18,0.45,17,12,0.706,26,17,3,5,20,5,35,102.36,100.48,0.521,0.532,0.511,10.746,0.286,0.716,2.986,8.957,15.924,16.919,0.839,109.418,127.389,-17.971,99.359,97.102,196.461
